date,hour,ridership
2021-04-17,7,51506
2021-04-17,8,59223
2021-04-17,9,65019
2021-04-17,10,73154
2021-04-17,11,83074
2021-04-17,12,93656
2021-04-17,13,103390
2021-04-17,14,110509
2021-04-17,15,116023
2021-04-17,16,112301
2021-04-17,17,102887
2021-04-17,18,95206
2021-04-17,19,81740
2021-04-17,20,63689
2021-04-17,21,46331
2021-04-17,22,40958
2021-04-17,23,38310
2021-04-18,0,16837
2021-04-18,1,5645
2021-04-18,2,64
2021-04-18,3,579
2021-04-18,4,4126
2021-04-18,5,11856
2021-04-18,6,23672
2021-04-18,7,33518
2021-04-18,8,40451
2021-04-18,9,47722
2021-04-18,10,57631
2021-04-18,11,67298
2021-04-18,12,76595
2021-04-18,13,83487
2021-04-18,14,89361
2021-04-18,15,90042
2021-04-18,16,86608
2021-04-18,17,78664
2021-04-18,18,71746
2021-04-18,19,57651
2021-04-18,20,46823
2021-04-18,21,36913
2021-04-18,22,30761
2021-04-18,23,20855
2021-04-19,0,8814
2021-04-19,1,2552
2021-04-19,2,54
2021-04-19,3,992
2021-04-19,4,11112
2021-04-19,5,52670
2021-04-19,6,105901
2021-04-19,7,153606
2021-04-19,8,156878
2021-04-19,9,101108
2021-04-19,10,81020
2021-04-19,11,77678
2021-04-19,12,85770
2021-04-19,13,99003
2021-04-19,14,126246
2021-04-19,15,153101
2021-04-19,16,165003
2021-04-19,17,168905
2021-04-19,18,125562
2021-04-19,19,85360
2021-04-19,20,59088
2021-04-19,21,40231
2021-04-19,22,33565
2021-04-19,23,23272
2021-04-20,0,10642
2021-04-20,1,2674
2021-04-20,2,77
2021-04-20,3,1002
2021-04-20,4,11708
2021-04-20,5,54722
2021-04-20,6,110977
2021-04-20,7,160735
2021-04-20,8,163668
2021-04-20,9,107249
2021-04-20,10,85532
2021-04-20,11,82006
2021-04-20,12,90671
2021-04-20,13,106308
2021-04-20,14,137712
2021-04-20,15,164832
2021-04-20,16,181035
2021-04-20,17,185973
2021-04-20,18,140966
2021-04-20,19,96562
2021-04-20,20,70915
2021-04-20,21,52015
2021-04-20,22,42614
2021-04-20,23,29299
2021-04-21,0,13486
2021-04-21,1,3441
2021-04-21,2,31
2021-04-21,3,1030
2021-04-21,4,11513
2021-04-21,5,54451
2021-04-21,6,109354
2021-04-21,7,158143
2021-04-21,8,162993
2021-04-21,9,106335
2021-04-21,10,83074
2021-04-21,11,77056
2021-04-21,12,84144
2021-04-21,13,98315
2021-04-21,14,135442
2021-04-21,15,156671
2021-04-21,16,165604
2021-04-21,17,171767
2021-04-21,18,129473
2021-04-21,19,86143
2021-04-21,20,59785
2021-04-21,21,42722
2021-04-21,22,37072
2021-04-21,23,25805
2021-04-22,0,11503
2021-04-22,1,2463
2021-04-22,2,30
2021-04-22,3,1032
2021-04-22,4,11390
2021-04-22,5,54265
2021-04-22,6,110098
2021-04-22,7,159583
2021-04-22,8,164139
2021-04-22,9,108599
2021-04-22,10,85513
2021-04-22,11,81056
2021-04-22,12,89663
2021-04-22,13,104985
2021-04-22,14,134996
2021-04-22,15,161485
2021-04-22,16,175628
2021-04-22,17,181231
2021-04-22,18,138326
2021-04-22,19,93225
2021-04-22,20,64791
2021-04-22,21,46003
2021-04-22,22,39135
2021-04-22,23,28376
2021-04-23,0,14046
2021-04-23,1,3332
2021-04-23,2,35
2021-04-23,3,985
2021-04-23,4,11198
2021-04-23,5,52299
2021-04-23,6,104171
2021-04-23,7,147647
2021-04-23,8,149824
2021-04-23,9,103915
2021-04-23,10,87795
2021-04-23,11,86091
2021-04-23,12,96689
2021-04-23,13,114802
2021-04-23,14,145065
2021-04-23,15,171130
2021-04-23,16,180808
2021-04-23,17,180696
2021-04-23,18,145395
2021-04-23,19,106391
2021-04-23,20,77724
2021-04-23,21,56102
2021-04-23,22,48729
2021-04-23,23,39758
2021-04-24,0,25483
2021-04-24,1,7313
2021-04-24,2,36
2021-04-24,3,701
2021-04-24,4,5768
2021-04-24,5,18577
2021-04-24,6,37327
2021-04-24,7,51814
2021-04-24,8,59619
2021-04-24,9,66305
2021-04-24,10,75779
2021-04-24,11,86549
2021-04-24,12,98271
2021-04-24,13,109097
2021-04-24,14,118827
2021-04-24,15,124663
2021-04-24,16,120827
2021-04-24,17,113875
2021-04-24,18,105142
2021-04-24,19,88930
2021-04-24,20,69895
2021-04-24,21,50608
2021-04-24,22,43492
2021-04-24,23,34987
2021-04-25,0,23846
2021-04-25,1,7596
2021-04-25,2,43
2021-04-25,3,737
2021-04-25,4,4279
2021-04-25,5,11357
2021-04-25,6,22428
2021-04-25,7,31474
2021-04-25,8,37370
2021-04-25,9,42685
2021-04-25,10,49718
2021-04-25,11,56662
2021-04-25,12,63960
2021-04-25,13,71323
2021-04-25,14,77083
2021-04-25,15,79700
2021-04-25,16,77672
2021-04-25,17,71450
2021-04-25,18,66552
2021-04-25,19,55144
2021-04-25,20,44963
2021-04-25,21,35809
2021-04-25,22,30318
2021-04-25,23,20734
2021-04-26,0,10180
2021-04-26,1,2765
2021-04-26,2,37
2021-04-26,3,1045
2021-04-26,4,11154
2021-04-26,5,53227
2021-04-26,6,107882
2021-04-26,7,156145
2021-04-26,8,160225
2021-04-26,9,104151
2021-04-26,10,82165
2021-04-26,11,78220
2021-04-26,12,85036
2021-04-26,13,99992
2021-04-26,14,128742
2021-04-26,15,154666
2021-04-26,16,168221
2021-04-26,17,174541
2021-04-26,18,130618
2021-04-26,19,87199
2021-04-26,20,61050
2021-04-26,21,42761
2021-04-26,22,35782
2021-04-26,23,25289
2021-04-27,0,11483
2021-04-27,1,2703
2021-04-27,2,39
2021-04-27,3,992
2021-04-27,4,11628
2021-04-27,5,54638
2021-04-27,6,110905
2021-04-27,7,162436
2021-04-27,8,167335
2021-04-27,9,108395
2021-04-27,10,85288
2021-04-27,11,80802
2021-04-27,12,88298
2021-04-27,13,105273
2021-04-27,14,133192
2021-04-27,15,159724
2021-04-27,16,173914
2021-04-27,17,182484
2021-04-27,18,139272
2021-04-27,19,92054
2021-04-27,20,65644
2021-04-27,21,46688
2021-04-27,22,39404
2021-04-27,23,26970
2021-04-28,0,12306
2021-04-28,1,3090
2021-04-28,2,44
2021-04-28,3,1047
2021-04-28,4,11740
2021-04-28,5,55062
2021-04-28,6,110598
2021-04-28,7,160986
2021-04-28,8,167805
2021-04-28,9,110278
2021-04-28,10,88692
2021-04-28,11,85083
2021-04-28,12,95062
2021-04-28,13,111179
2021-04-28,14,142442
2021-04-28,15,166618
2021-04-28,16,181620
2021-04-28,17,191851
2021-04-28,18,147159
2021-04-28,19,99697
2021-04-28,20,71147
2021-04-28,21,57335
2021-04-28,22,42514
2021-04-28,23,29967
2021-04-29,0,14118
2021-04-29,1,3689
2021-04-29,2,47
2021-04-29,3,988
2021-04-29,4,11769
2021-04-29,5,53800
2021-04-29,6,108945
2021-04-29,7,159892
2021-04-29,8,167208
2021-04-29,9,109183
2021-04-29,10,84675
2021-04-29,11,79955
2021-04-29,12,87340
2021-04-29,13,103506
2021-04-29,14,135087
2021-04-29,15,161488
2021-04-29,16,170841
2021-04-29,17,179011
2021-04-29,18,137890
2021-04-29,19,90050
2021-04-29,20,62338
2021-04-29,21,46120
2021-04-29,22,39851
2021-04-29,23,29503
2021-04-30,0,14877
2021-04-30,1,3863
2021-04-30,2,51
2021-04-30,3,1130
2021-04-30,4,11647
2021-04-30,5,52480
2021-04-30,6,105055
2021-04-30,7,149603
2021-04-30,8,153461
2021-04-30,9,107264
2021-04-30,10,89862
2021-04-30,11,89240
2021-04-30,12,100133
2021-04-30,13,116789
2021-04-30,14,154607
2021-04-30,15,170231
2021-04-30,16,180491
2021-04-30,17,184815
2021-04-30,18,142770
2021-04-30,19,108722
2021-04-30,20,78454
2021-04-30,21,57975
2021-04-30,22,49290
2021-04-30,23,40538
2021-05-01,0,25520
2021-05-01,1,6792
2021-05-01,2,69
2021-05-01,3,786
2021-05-01,4,6072
2021-05-01,5,18785
2021-05-01,6,38126
2021-05-01,7,53451
2021-05-01,8,61697
2021-05-01,9,68308
2021-05-01,10,77595
2021-05-01,11,87739
2021-05-01,12,98961
2021-05-01,13,108278
2021-05-01,14,115963
2021-05-01,15,118978
2021-05-01,16,116869
2021-05-01,17,109528
2021-05-01,18,99746
2021-05-01,19,85822
2021-05-01,20,72069
2021-05-01,21,54880
2021-05-01,22,46369
2021-05-01,23,37573
2021-05-02,0,24950
2021-05-02,1,7799
2021-05-02,2,43
2021-05-02,3,763
2021-05-02,4,4865
2021-05-02,5,12486
2021-05-02,6,24882
2021-05-02,7,34257
2021-05-02,8,41645
2021-05-02,9,50211
2021-05-02,10,61359
2021-05-02,11,69467
2021-05-02,12,76168
2021-05-02,13,84485
2021-05-02,14,90893
2021-05-02,15,93715
2021-05-02,16,89370
2021-05-02,17,83237
2021-05-02,18,77154
2021-05-02,19,65232
2021-05-02,20,55264
2021-05-02,21,43275
2021-05-02,22,34259
2021-05-02,23,23202
2021-05-03,0,11540
2021-05-03,1,3494
2021-05-03,2,59
2021-05-03,3,1070
2021-05-03,4,11521
2021-05-03,5,53201
2021-05-03,6,107942
2021-05-03,7,157312
2021-05-03,8,164498
2021-05-03,9,106340
2021-05-03,10,84327
2021-05-03,11,80466
2021-05-03,12,86396
2021-05-03,13,100976
2021-05-03,14,129552
2021-05-03,15,159088
2021-05-03,16,170105
2021-05-03,17,179338
2021-05-03,18,131798
2021-05-03,19,83502
2021-05-03,20,57474
2021-05-03,21,41232
2021-05-03,22,33354
2021-05-03,23,23235
2021-05-04,0,10694
2021-05-04,1,2612
2021-05-04,2,19
2021-05-04,3,1128
2021-05-04,4,11783
2021-05-04,5,54914
2021-05-04,6,111754
2021-05-04,7,165684
2021-05-04,8,173588
2021-05-04,9,112481
2021-05-04,10,88595
2021-05-04,11,84345
2021-05-04,12,91694
2021-05-04,13,108072
2021-05-04,14,138866
2021-05-04,15,164806
2021-05-04,16,179725
2021-05-04,17,190666
2021-05-04,18,146620
2021-05-04,19,98942
2021-05-04,20,70371
2021-05-04,21,49078
2021-05-04,22,42724
2021-05-04,23,29074
2021-05-05,0,13434
2021-05-05,1,3370
2021-05-05,2,26
2021-05-05,3,1122
2021-05-05,4,11866
2021-05-05,5,54930
2021-05-05,6,110118
2021-05-05,7,163404
2021-05-05,8,173357
2021-05-05,9,113573
2021-05-05,10,88143
2021-05-05,11,83666
2021-05-05,12,91009
2021-05-05,13,106585
2021-05-05,14,136697
2021-05-05,15,159008
2021-05-05,16,166041
2021-05-05,17,181214
2021-05-05,18,144423
2021-05-05,19,96913
2021-05-05,20,63853
2021-05-05,21,46950
2021-05-05,22,42531
2021-05-05,23,30549
2021-05-06,0,14998
2021-05-06,1,3875
2021-05-06,2,48
2021-05-06,3,1141
2021-05-06,4,11976
2021-05-06,5,56175
2021-05-06,6,112832
2021-05-06,7,164859
2021-05-06,8,172194
2021-05-06,9,114252
2021-05-06,10,91809
2021-05-06,11,88485
2021-05-06,12,96622
2021-05-06,13,111786
2021-05-06,14,144049
2021-05-06,15,169086
2021-05-06,16,186771
2021-05-06,17,197101
2021-05-06,18,152892
2021-05-06,19,105476
2021-05-06,20,76174
2021-05-06,21,54978
2021-05-06,22,45654
2021-05-06,23,33264
2021-05-07,0,16736
2021-05-07,1,4407
2021-05-07,2,79
2021-05-07,3,1119
2021-05-07,4,11775
2021-05-07,5,53680
2021-05-07,6,107643
2021-05-07,7,153272
2021-05-07,8,158068
2021-05-07,9,108817
2021-05-07,10,91485
2021-05-07,11,90979
2021-05-07,12,103403
2021-05-07,13,120795
2021-05-07,14,153329
2021-05-07,15,179534
2021-05-07,16,190606
2021-05-07,17,191813
2021-05-07,18,153532
2021-05-07,19,113822
2021-05-07,20,83453
2021-05-07,21,60450
2021-05-07,22,50733
2021-05-07,23,42171
2021-05-08,0,27553
2021-05-08,1,8046
2021-05-08,2,49
2021-05-08,3,805
2021-05-08,4,6118
2021-05-08,5,18780
2021-05-08,6,37761
2021-05-08,7,52466
2021-05-08,8,60822
2021-05-08,9,67161
2021-05-08,10,74123
2021-05-08,11,83565
2021-05-08,12,96907
2021-05-08,13,105167
2021-05-08,14,107940
2021-05-08,15,113683
2021-05-08,16,111517
2021-05-08,17,104468
2021-05-08,18,91993
2021-05-08,19,79675
2021-05-08,20,64181
2021-05-08,21,50370
2021-05-08,22,42456
2021-05-08,23,34500
2021-05-09,0,23563
2021-05-09,1,7544
2021-05-09,2,41
2021-05-09,3,743
2021-05-09,4,4588
2021-05-09,5,12499
2021-05-09,6,24505
2021-05-09,7,34721
2021-05-09,8,42487
2021-05-09,9,51746
2021-05-09,10,61970
2021-05-09,11,71631
2021-05-09,12,78376
2021-05-09,13,81574
2021-05-09,14,90200
2021-05-09,15,100971
2021-05-09,16,85487
2021-05-09,17,75471
2021-05-09,18,68466
2021-05-09,19,55449
2021-05-09,20,44846
2021-05-09,21,36311
2021-05-09,22,30155
2021-05-09,23,20711
2021-05-10,0,9930
2021-05-10,1,2929
2021-05-10,2,36
2021-05-10,3,1157
2021-05-10,4,11368
2021-05-10,5,52487
2021-05-10,6,106777
2021-05-10,7,157601
2021-05-10,8,166205
2021-05-10,9,106371
2021-05-10,10,82013
2021-05-10,11,78366
2021-05-10,12,86798
2021-05-10,13,101718
2021-05-10,14,131229
2021-05-10,15,157958
2021-05-10,16,171510
2021-05-10,17,178697
2021-05-10,18,134081
2021-05-10,19,89034
2021-05-10,20,63128
2021-05-10,21,44943
2021-05-10,22,36123
2021-05-10,23,26082
2021-05-11,0,12206
2021-05-11,1,3191
2021-05-11,2,31
2021-05-11,3,1102
2021-05-11,4,12090
2021-05-11,5,56062
2021-05-11,6,114283
2021-05-11,7,167857
2021-05-11,8,174845
2021-05-11,9,112886
2021-05-11,10,88426
2021-05-11,11,84210
2021-05-11,12,93032
2021-05-11,13,109585
2021-05-11,14,141551
2021-05-11,15,169394
2021-05-11,16,183811
2021-05-11,17,194632
2021-05-11,18,148620
2021-05-11,19,97899
2021-05-11,20,69366
2021-05-11,21,50082
2021-05-11,22,42370
2021-05-11,23,29387
2021-05-12,0,13510
2021-05-12,1,3586
2021-05-12,2,106
2021-05-12,3,1208
2021-05-12,4,12381
2021-05-12,5,56537
2021-05-12,6,114236
2021-05-12,7,167107
2021-05-12,8,175360
2021-05-12,9,114786
2021-05-12,10,90611
2021-05-12,11,86390
2021-05-12,12,93762
2021-05-12,13,110711
2021-05-12,14,142583
2021-05-12,15,168295
2021-05-12,16,185034
2021-05-12,17,196178
2021-05-12,18,151187
2021-05-12,19,101885
2021-05-12,20,73631
2021-05-12,21,54063
2021-05-12,22,45630
2021-05-12,23,32911
2021-05-13,0,15874
2021-05-13,1,3982
2021-05-13,2,59
2021-05-13,3,1110
2021-05-13,4,11755
2021-05-13,5,54760
2021-05-13,6,106994
2021-05-13,7,148825
2021-05-13,8,161057
2021-05-13,9,112863
2021-05-13,10,93350
2021-05-13,11,90678
2021-05-13,12,98367
2021-05-13,13,111684
2021-05-13,14,131972
2021-05-13,15,165799
2021-05-13,16,184956
2021-05-13,17,195438
2021-05-13,18,153468
2021-05-13,19,106392
2021-05-13,20,78511
2021-05-13,21,57447
2021-05-13,22,49285
2021-05-13,23,36075
2021-05-14,0,18692
2021-05-14,1,4780
2021-05-14,2,29
2021-05-14,3,1126
2021-05-14,4,11661
2021-05-14,5,53875
2021-05-14,6,106390
2021-05-14,7,152560
2021-05-14,8,157027
2021-05-14,9,109375
2021-05-14,10,93151
2021-05-14,11,91998
2021-05-14,12,104122
2021-05-14,13,121302
2021-05-14,14,153696
2021-05-14,15,180998
2021-05-14,16,190820
2021-05-14,17,194044
2021-05-14,18,155500
2021-05-14,19,115924
2021-05-14,20,88629
2021-05-14,21,64706
2021-05-14,22,54074
2021-05-14,23,46085
2021-05-15,0,32280
2021-05-15,1,9912
2021-05-15,2,73
2021-05-15,3,882
2021-05-15,4,6135
2021-05-15,5,19524
2021-05-15,6,39605
2021-05-15,7,54664
2021-05-15,8,63797
2021-05-15,9,71622
2021-05-15,10,82571
2021-05-15,11,93556
2021-05-15,12,106840
2021-05-15,13,115907
2021-05-15,14,123809
2021-05-15,15,132370
2021-05-15,16,125515
2021-05-15,17,117406
2021-05-15,18,107205
2021-05-15,19,94647
2021-05-15,20,79395
2021-05-15,21,60450
2021-05-15,22,51138
2021-05-15,23,41226
2021-05-16,0,29592
2021-05-16,1,10433
2021-05-16,2,71
2021-05-16,3,803
2021-05-16,4,4721
2021-05-16,5,12775
2021-05-16,6,25511
2021-05-16,7,35653
2021-05-16,8,43371
2021-05-16,9,52148
2021-05-16,10,63394
2021-05-16,11,73375
2021-05-16,12,81373
2021-05-16,13,89148
2021-05-16,14,94945
2021-05-16,15,96075
2021-05-16,16,95037
2021-05-16,17,95935
2021-05-16,18,77990
2021-05-16,19,62690
2021-05-16,20,52247
2021-05-16,21,42769
2021-05-16,22,34235
2021-05-16,23,23142
2021-05-17,0,11973
2021-05-17,1,3579
2021-05-17,2,994
2021-05-17,3,1908
2021-05-17,4,11528
2021-05-17,5,51854
2021-05-17,6,105515
2021-05-17,7,154580
2021-05-17,8,160887
2021-05-17,9,105625
2021-05-17,10,85364
2021-05-17,11,83135
2021-05-17,12,90956
2021-05-17,13,105661
2021-05-17,14,134563
2021-05-17,15,160016
2021-05-17,16,172604
2021-05-17,17,179206
2021-05-17,18,135277
2021-05-17,19,92849
2021-05-17,20,68287
2021-05-17,21,48090
2021-05-17,22,38428
2021-05-17,23,27014
2021-05-18,0,13348
2021-05-18,1,4054
2021-05-18,2,1711
2021-05-18,3,2224
2021-05-18,4,12021
2021-05-18,5,54615
2021-05-18,6,110277
2021-05-18,7,162747
2021-05-18,8,170690
2021-05-18,9,111568
2021-05-18,10,89703
2021-05-18,11,85883
2021-05-18,12,94728
2021-05-18,13,112196
2021-05-18,14,142924
2021-05-18,15,167386
2021-05-18,16,183309
2021-05-18,17,191980
2021-05-18,18,147283
2021-05-18,19,99015
2021-05-18,20,73107
2021-05-18,21,54091
2021-05-18,22,43960
2021-05-18,23,31406
2021-05-19,0,15589
2021-05-19,1,4627
2021-05-19,2,1981
2021-05-19,3,2441
2021-05-19,4,12236
2021-05-19,5,56819
2021-05-19,6,114927
2021-05-19,7,167778
2021-05-19,8,178381
2021-05-19,9,118363
2021-05-19,10,93417
2021-05-19,11,89668
2021-05-19,12,98129
2021-05-19,13,115792
2021-05-19,14,145520
2021-05-19,15,171750
2021-05-19,16,190132
2021-05-19,17,204297
2021-05-19,18,158245
2021-05-19,19,107163
2021-05-19,20,78791
2021-05-19,21,58819
2021-05-19,22,48442
2021-05-19,23,34069
2021-05-20,0,16934
2021-05-20,1,5209
2021-05-20,2,2185
2021-05-20,3,2393
2021-05-20,4,12293
2021-05-20,5,56488
2021-05-20,6,114599
2021-05-20,7,168191
2021-05-20,8,177312
2021-05-20,9,117921
2021-05-20,10,93122
2021-05-20,11,88487
2021-05-20,12,96568
2021-05-20,13,113345
2021-05-20,14,146421
2021-05-20,15,172649
2021-05-20,16,191970
2021-05-20,17,204183
2021-05-20,18,160308
2021-05-20,19,111283
2021-05-20,20,82094
2021-05-20,21,60248
2021-05-20,22,48989
2021-05-20,23,35508
2021-05-21,0,18869
2021-05-21,1,5831
2021-05-21,2,2398
2021-05-21,3,2690
2021-05-21,4,11917
2021-05-21,5,54889
2021-05-21,6,108671
2021-05-21,7,155410
2021-05-21,8,162281
2021-05-21,9,112244
2021-05-21,10,95862
2021-05-21,11,93527
2021-05-21,12,105543
2021-05-21,13,124549
2021-05-21,14,156694
2021-05-21,15,183591
2021-05-21,16,196929
2021-05-21,17,201402
2021-05-21,18,163175
2021-05-21,19,119442
2021-05-21,20,90890
2021-05-21,21,67057
2021-05-21,22,58418
2021-05-21,23,45869
2021-05-22,0,33162
2021-05-22,1,12303
2021-05-22,2,4983
2021-05-22,3,2951
2021-05-22,4,6586
2021-05-22,5,19820
2021-05-22,6,39082
2021-05-22,7,54858
2021-05-22,8,65139
2021-05-22,9,73481
2021-05-22,10,83867
2021-05-22,11,95263
2021-05-22,12,106663
2021-05-22,13,115414
2021-05-22,14,122490
2021-05-22,15,126184
2021-05-22,16,126229
2021-05-22,17,119591
2021-05-22,18,107906
2021-05-22,19,91351
2021-05-22,20,75733
2021-05-22,21,60230
2021-05-22,22,53995
2021-05-22,23,43590
2021-05-23,0,29844
2021-05-23,1,12213
2021-05-23,2,5088
2021-05-23,3,2842
2021-05-23,4,5087
2021-05-23,5,13080
2021-05-23,6,25393
2021-05-23,7,35517
2021-05-23,8,45252
2021-05-23,9,56058
2021-05-23,10,67935
2021-05-23,11,77459
2021-05-23,12,84929
2021-05-23,13,92504
2021-05-23,14,96402
2021-05-23,15,97774
2021-05-23,16,97242
2021-05-23,17,92832
2021-05-23,18,83728
2021-05-23,19,69526
2021-05-23,20,58383
2021-05-23,21,50178
2021-05-23,22,40033
2021-05-23,23,26067
2021-05-24,0,13060
2021-05-24,1,4549
2021-05-24,2,2106
2021-05-24,3,2524
2021-05-24,4,11758
2021-05-24,5,55000
2021-05-24,6,110425
2021-05-24,7,161591
2021-05-24,8,171249
2021-05-24,9,110824
2021-05-24,10,87287
2021-05-24,11,83933
2021-05-24,12,91756
2021-05-24,13,107028
2021-05-24,14,137776
2021-05-24,15,164437
2021-05-24,16,182605
2021-05-24,17,193713
2021-05-24,18,148203
2021-05-24,19,98555
2021-05-24,20,70411
2021-05-24,21,50145
2021-05-24,22,40571
2021-05-24,23,27059
2021-05-25,0,12936
2021-05-25,1,4074
2021-05-25,2,1996
2021-05-25,3,2530
2021-05-25,4,12363
2021-05-25,5,57000
2021-05-25,6,116360
2021-05-25,7,172649
2021-05-25,8,181784
2021-05-25,9,117763
2021-05-25,10,91848
2021-05-25,11,87534
2021-05-25,12,95371
2021-05-25,13,113227
2021-05-25,14,144581
2021-05-25,15,172968
2021-05-25,16,191983
2021-05-25,17,208103
2021-05-25,18,164029
2021-05-25,19,108133
2021-05-25,20,77753
2021-05-25,21,60387
2021-05-25,22,52053
2021-05-25,23,32797
2021-05-26,0,16059
2021-05-26,1,5098
2021-05-26,2,2413
2021-05-26,3,2602
2021-05-26,4,12384
2021-05-26,5,57669
2021-05-26,6,115055
2021-05-26,7,169945
2021-05-26,8,182492
2021-05-26,9,120493
2021-05-26,10,93210
2021-05-26,11,89358
2021-05-26,12,98122
2021-05-26,13,115383
2021-05-26,14,146244
2021-05-26,15,171877
2021-05-26,16,192677
2021-05-26,17,207644
2021-05-26,18,169975
2021-05-26,19,115681
2021-05-26,20,68718
2021-05-26,21,51684
2021-05-26,22,47275
2021-05-26,23,33312
2021-05-27,0,16385
2021-05-27,1,4872
2021-05-27,2,2252
2021-05-27,3,2675
2021-05-27,4,12172
2021-05-27,5,56957
2021-05-27,6,116139
2021-05-27,7,169443
2021-05-27,8,179204
2021-05-27,9,120183
2021-05-27,10,95931
2021-05-27,11,93359
2021-05-27,12,101653
2021-05-27,13,118839
2021-05-27,14,151393
2021-05-27,15,180111
2021-05-27,16,198004
2021-05-27,17,212281
2021-05-27,18,166642
2021-05-27,19,116143
2021-05-27,20,87297
2021-05-27,21,68295
2021-05-27,22,53066
2021-05-27,23,38842
2021-05-28,0,21774
2021-05-28,1,6990
2021-05-28,2,3182
2021-05-28,3,3028
2021-05-28,4,12241
2021-05-28,5,54095
2021-05-28,6,106986
2021-05-28,7,150842
2021-05-28,8,154286
2021-05-28,9,111683
2021-05-28,10,96756
2021-05-28,11,97907
2021-05-28,12,112699
2021-05-28,13,134289
2021-05-28,14,170768
2021-05-28,15,199950
2021-05-28,16,191104
2021-05-28,17,178876
2021-05-28,18,136662
2021-05-28,19,96835
2021-05-28,20,69990
2021-05-28,21,50750
2021-05-28,22,44262
2021-05-28,23,34705
2021-05-29,0,22419
2021-05-29,1,7222
2021-05-29,2,2999
2021-05-29,3,2407
2021-05-29,4,5657
2021-05-29,5,17110
2021-05-29,6,35161
2021-05-29,7,49333
2021-05-29,8,56484
2021-05-29,9,62698
2021-05-29,10,68848
2021-05-29,11,75580
2021-05-29,12,83506
2021-05-29,13,96844
2021-05-29,14,105727
2021-05-29,15,106912
2021-05-29,16,106862
2021-05-29,17,100440
2021-05-29,18,90605
2021-05-29,19,78293
2021-05-29,20,63022
2021-05-29,21,50667
2021-05-29,22,44885
2021-05-29,23,34852
2021-05-30,0,24427
2021-05-30,1,8977
2021-05-30,2,4061
2021-05-30,3,2778
2021-05-30,4,4686
2021-05-30,5,12211
2021-05-30,6,23932
2021-05-30,7,32964
2021-05-30,8,38730
2021-05-30,9,45830
2021-05-30,10,56425
2021-05-30,11,64114
2021-05-30,12,71983
2021-05-30,13,81520
2021-05-30,14,83582
2021-05-30,15,81498
2021-05-30,16,79498
2021-05-30,17,75297
2021-05-30,18,68821
2021-05-30,19,56719
2021-05-30,20,46394
2021-05-30,21,39055
2021-05-30,22,34988
2021-05-30,23,26742
2021-05-31,0,15591
2021-05-31,1,5470
2021-05-31,2,2841
2021-05-31,3,2319
2021-05-31,4,5976
2021-05-31,5,18057
2021-05-31,6,37384
2021-05-31,7,51466
2021-05-31,8,58181
2021-05-31,9,58677
2021-05-31,10,67225
2021-05-31,11,77551
2021-05-31,12,89055
2021-05-31,13,99159
2021-05-31,14,108586
2021-05-31,15,112931
2021-05-31,16,114276
2021-05-31,17,105590
2021-05-31,18,93474
2021-05-31,19,79837
2021-05-31,20,67676
2021-05-31,21,54409
2021-05-31,22,42552
2021-05-31,23,27203
2021-06-01,0,13073
2021-06-01,1,4888
2021-06-01,2,2450
2021-06-01,3,2875
2021-06-01,4,12392
2021-06-01,5,56645
2021-06-01,6,113711
2021-06-01,7,170003
2021-06-01,8,182576
2021-06-01,9,118040
2021-06-01,10,93312
2021-06-01,11,88704
2021-06-01,12,96944
2021-06-01,13,113182
2021-06-01,14,143899
2021-06-01,15,172072
2021-06-01,16,191182
2021-06-01,17,206037
2021-06-01,18,161341
2021-06-01,19,109119
2021-06-01,20,77531
2021-06-01,21,55855
2021-06-01,22,50714
2021-06-01,23,33531
2021-06-02,0,14994
2021-06-02,1,5189
2021-06-02,2,2694
2021-06-02,3,2905
2021-06-02,4,12744
2021-06-02,5,58390
2021-06-02,6,116385
2021-06-02,7,173731
2021-06-02,8,188688
2021-06-02,9,122665
2021-06-02,10,96626
2021-06-02,11,91807
2021-06-02,12,100772
2021-06-02,13,116882
2021-06-02,14,148897
2021-06-02,15,176017
2021-06-02,16,200020
2021-06-02,17,217069
2021-06-02,18,167901
2021-06-02,19,111767
