date,weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,weekend,ridership,holidayName,is_holiday,apparent_temp_range,temp_2m_range,weather_categories_Clear or Fair Weather,weather_categories_Precipitation (Light to Moderate),weather_categories_Severe Weather
2024-02-21,3.0,29.708002,22.0392,39307.14,31214.941,0.0,0.0,0.0,9.333948,100.45619,11.09,0.0,3633929,No holiday,0.0,16.746633,18.180001999999998,1,0,0
2024-02-22,51.0,33.818005,26.940514,39460.24,31299.209,0.015748031,0.0,4.0,12.319758,169.19714,13.31,0.0,3630416,No holiday,0.0,19.711658,21.42,0,1,0
2024-02-23,53.0,39.6455,34.68179,39614.81,5436.3057,0.118110225,0.0,9.0,7.9437127,348.00668,6.24,0.0,3259316,Midwinter Recess,1.0,12.846087,12.330002,0,1,0
2024-02-24,3.0,35.224247,25.51188,39770.79,27401.002,0.0,0.0,0.0,13.320954,327.6026,13.0,1.0,2327071,No holiday,0.0,16.542485999999997,17.01,1,0,0
2024-02-25,3.0,27.765497,19.818993,39928.043,36328.67,0.0,0.0,0.0,10.049087,203.50804,16.5,1.0,1758042,No holiday,0.0,19.606232,20.52,1,0,0
2024-02-26,75.0,37.9355,31.395416,40086.44,35855.85,0.114173226,0.6614173,2.0,8.385021,202.16335,13.94,0.0,3478943,No holiday,0.0,26.503105,24.479999999999997,0,0,1
2024-02-27,61.0,46.03925,40.279434,40245.86,32349.137,0.15748031,0.0,5.0,16.231743,149.75401,14.37,0.0,3846625,No holiday,0.0,26.151258,25.110000000000003,0,1,0
2024-02-28,63.0,55.8455,50.69431,40406.16,2666.247,0.6141732,0.0,19.0,21.222044,208.1509,5.98,0.0,3828203,No holiday,0.0,25.968068000000002,18.810003000000002,0,1,0
2024-02-29,3.0,32.768,21.578012,40567.227,30880.121,0.0,0.0,0.0,18.924809,294.11798,12.62,0.0,3949068,No holiday,0.0,12.507648999999999,13.860001,1,0,0
2024-03-01,3.0,33.3305,25.448189,40728.926,36757.047,0.0,0.0,0.0,12.598899,186.32553,16.78,0.0,3614601,No holiday,0.0,19.412138,18.540003000000002,1,0,0
2024-03-02,63.0,44.018,39.07829,40891.145,0.0,1.1062992,0.0,16.0,16.452217,108.2417,2.14,1.0,2113591,No holiday,0.0,16.132444,14.310000000000002,0,1,0
2024-03-03,3.0,52.39925,48.5121,41053.758,36786.86,0.0,0.0,0.0,9.812248,316.65924,16.64,1.0,1979705,No holiday,0.0,23.783316999999997,23.039997,1,0,0
2024-03-04,3.0,46.03175,41.09175,41216.652,32951.996,0.0,0.0,0.0,13.525991,93.99571,12.96,0.0,3581567,No holiday,0.0,20.137113,19.169999999999995,1,0,0
2024-03-05,63.0,43.48175,38.32181,41379.703,0.0,0.7992126,0.0,15.0,12.497205,49.336452,2.16,0.0,3864744,No holiday,0.0,10.646340000000002,5.670000000000002,0,1,0
2024-03-06,65.0,44.587997,40.308914,41542.793,0.0,1.3385828,0.0,11.0,12.821347,67.619865,3.81,0.0,3912040,No holiday,0.0,12.918709,11.07,0,1,0
2024-03-07,53.0,48.821747,41.147774,41705.812,10800.0,0.106299214,0.0,8.0,17.411278,3.8245554,6.51,0.0,3940154,No holiday,0.0,14.606528999999998,13.86,0,1,0
2024-03-08,3.0,42.360504,35.383038,41868.645,37967.84,0.0,0.0,0.0,12.402747,45.823387,18.11,0.0,3728821,No holiday,0.0,23.412876000000004,20.879999999999995,1,0,0
2024-03-09,65.0,41.374252,33.242046,42031.18,0.0,1.7125983,0.0,12.0,20.808908,117.23278,2.57,1.0,2230731,No holiday,0.0,12.971159,7.829999999999998,0,1,0
2024-03-10,63.0,44.186752,35.07385,42193.293,19491.855,0.24015749,0.0,8.0,18.992117,284.5619,9.96,1.0,1823270,No holiday,0.0,24.386697999999996,16.200000000000003,0,1,0
2024-03-11,3.0,40.913,27.692556,42354.88,38596.703,0.0,0.0,0.0,28.549591,297.6701,17.88,0.0,3540111,No holiday,0.0,14.890842,16.379999999999995,1,0,0
2024-03-12,3.0,48.263,40.739277,42515.824,38882.957,0.0,0.0,0.0,13.3715725,279.52295,18.99,0.0,4035231,No holiday,0.0,27.772963999999998,26.999995999999996,1,0,0
2024-03-13,3.0,47.501755,42.58679,42676.44,38973.883,0.0,0.0,0.0,9.309791,143.59752,17.45,0.0,4072733,No holiday,0.0,23.010537999999997,23.309996999999996,1,0,0
2024-03-14,3.0,52.703,48.656876,42837.85,39171.43,0.0,0.0,0.0,9.822442,221.90585,18.43,0.0,4095271,No holiday,0.0,35.630930000000006,31.050000000000004,1,0,0
2024-03-15,53.0,58.313004,53.050842,43000.023,29947.309,0.031496063,0.0,1.0,15.002916,288.77673,13.36,0.0,3687424,No holiday,0.0,25.22811,24.750000000000007,0,1,0
2024-03-16,51.0,48.338,42.682728,43162.844,39463.76,0.003937008,0.0,1.0,12.860318,239.61568,16.46,1.0,2575919,No holiday,0.0,15.358294,17.189999999999998,0,1,0
2024-03-17,51.0,51.248005,43.49092,43326.223,36549.824,0.015748031,0.0,2.0,17.897398,260.712,17.24,1.0,1992273,No holiday,0.0,12.643684,15.39,0,1,0
2024-03-18,3.0,43.174255,33.92028,43490.047,35376.418,0.0,0.0,0.0,12.811585,301.45786,14.91,0.0,3526878,No holiday,0.0,12.444985999999997,13.140002000000003,1,0,0
2024-03-19,71.0,37.96925,28.173391,43654.215,33890.406,0.019685041,0.05511811,3.0,17.264076,281.32,16.0,0.0,3915654,No holiday,0.0,10.545438,13.049999999999997,0,0,1
2024-03-20,55.0,42.1805,33.863415,43818.633,31100.379,0.11023623,0.0,4.0,19.09984,267.1303,11.88,0.0,3933863,No holiday,0.0,26.711232000000003,20.700001999999998,0,1,0
2024-03-21,3.0,32.843,21.935396,43983.195,40809.7,0.0,0.0,0.0,18.817413,296.6499,19.84,0.0,3909662,No holiday,0.0,14.808195000000001,16.560000000000002,1,0,0
2024-03-22,3.0,33.607998,25.929552,44147.793,39252.54,0.0,0.0,0.0,11.7564945,173.2575,19.92,0.0,3624078,No holiday,0.0,21.817082999999997,19.529996999999998,1,0,0
2024-03-23,65.0,41.700504,34.301296,44312.332,0.0,2.5039372,0.0,15.0,20.837748,5.147809,1.42,1.0,1883833,No holiday,0.0,28.851551999999998,17.46,0,1,0
2024-03-24,0.0,36.326756,26.150236,44476.703,41302.855,0.0,0.0,0.0,19.110317,5.869487,21.96,1.0,1931070,No holiday,0.0,21.123398,19.800000000000004,1,0,0
2024-03-25,0.0,39.082996,30.493324,44640.812,41466.363,0.0,0.0,0.0,13.711551,47.99954,21.77,0.0,3624515,No holiday,0.0,23.116925000000002,21.06,1,0,0
2024-03-26,3.0,41.88425,34.680256,44804.55,21100.316,0.0,0.0,0.0,11.711715,51.68776,12.33,0.0,4014552,No holiday,0.0,21.042718999999998,17.730000000000004,1,0,0
2024-03-27,53.0,45.146755,41.377094,44967.812,0.0,0.039370082,0.0,2.0,6.945516,6.404277,6.2,0.0,4059595,No holiday,0.0,12.437289999999997,10.980000000000004,0,1,0
2024-03-28,63.0,46.676746,42.59351,45130.492,0.0,0.8425195,0.0,24.0,13.542628,349.83957,4.16,0.0,3955268,No holiday,0.0,13.414063000000006,9.360002000000001,0,1,0
2024-03-29,51.0,44.813004,33.520832,45292.49,39114.14,0.003937008,0.0,1.0,21.43088,313.53003,21.45,0.0,3414738,Easter Weekend,1.0,16.597792000000002,16.29,0,1,0
2024-03-30,51.0,46.58675,37.944534,45453.684,32697.352,0.003937008,0.0,1.0,15.081096,277.39212,20.16,1.0,2543299,No holiday,0.0,21.746049999999997,21.960002000000003,0,1,0
2024-03-31,51.0,50.291748,43.937836,45613.977,42268.402,0.007874016,0.0,1.0,12.608824,300.15445,20.39,1.0,1952730,No holiday,0.0,21.10071,21.149996,0,1,0
2024-04-01,53.0,46.980503,43.044903,45773.254,5193.3477,0.12992126,0.0,8.0,8.23143,35.537777,7.28,0.0,3364103,Easter Weekend,1.0,16.140438000000003,12.780000000000001,0,1,0
2024-04-02,63.0,44.591747,39.092545,45931.816,0.0,0.74803144,0.0,16.0,12.881702,67.735954,3.24,0.0,3953528,No holiday,0.0,8.739243000000002,4.049999999999997,0,1,0
2024-04-03,63.0,41.831753,31.759733,46090.703,0.0,1.1220472,0.0,20.0,24.710499,75.43515,3.95,0.0,3934068,No holiday,0.0,8.809128000000001,4.590001999999998,0,1,0
2024-04-04,61.0,41.62925,33.322086,46249.89,17748.984,0.2440945,0.0,8.0,19.9783,349.53433,11.54,0.0,4153054,No holiday,0.0,12.421729999999997,12.689999999999998,0,1,0
2024-04-05,3.0,41.453,32.165524,46409.28,43144.96,0.0,0.0,0.0,17.711899,297.76486,17.52,0.0,3841181,No holiday,0.0,9.791745999999996,14.220002000000001,1,0,0
2024-04-06,51.0,43.988003,34.830204,46568.766,32426.592,0.007874016,0.0,2.0,17.363789,333.0358,13.9,1.0,2494431,No holiday,0.0,11.749124000000002,15.120000000000005,0,1,0
2024-04-07,51.0,44.43425,36.543507,46728.254,41468.625,0.003937008,0.0,1.0,14.999582,354.4748,17.12,1.0,1916763,No holiday,0.0,19.872026,22.950000000000003,0,1,0
2024-04-08,53.0,47.884247,43.04674,46887.633,40541.266,0.039370075,0.0,3.0,8.795707,255.26613,21.24,0.0,3419017,No holiday,0.0,33.745495,30.96,0,1,0
2024-04-09,3.0,57.360504,53.95093,47046.805,43200.0,0.0,0.0,0.0,11.327263,225.41212,23.07,0.0,3929457,No holiday,0.0,38.243922999999995,34.379999999999995,1,0,0
2024-04-10,53.0,53.370502,50.127167,47205.66,31432.541,0.023622047,0.0,2.0,10.292631,117.285904,14.76,0.0,3712133,Eid al-Fitr,1.0,15.654556,13.86,0,1,0
2024-04-11,61.0,54.28175,50.137318,47364.094,13077.972,0.25984251,0.0,13.0,18.24081,133.50356,11.29,0.0,3923179,No holiday,0.0,14.649414,14.130000000000003,0,1,0
2024-04-12,63.0,59.497997,52.52495,47521.992,28696.594,0.5826771,0.0,11.0,24.263975,198.14005,14.35,0.0,3599484,No holiday,0.0,18.368153000000007,13.500000000000007,0,1,0
2024-04-13,53.0,48.70175,38.613155,47679.254,0.0,0.07874016,0.0,8.0,21.956814,269.01865,5.99,1.0,2520672,No holiday,0.0,8.709017000000003,6.75,0,1,0
2024-04-14,53.0,57.739246,50.55846,47835.76,42563.773,0.03543307,0.0,2.0,14.770977,238.05632,20.42,1.0,2084498,No holiday,0.0,30.029324000000003,29.25,0,1,0
2024-04-15,3.0,64.0505,60.31746,47991.39,43451.39,0.0,0.0,0.0,15.311606,291.65497,21.59,0.0,3745425,No holiday,0.0,26.877641999999994,25.829995000000004,1,0,0
2024-04-16,0.0,57.082996,51.87935,48146.035,43902.977,0.0,0.0,0.0,11.478665,313.75745,25.52,0.0,4078141,No holiday,0.0,24.605385,24.479998000000002,1,0,0
2024-04-17,53.0,50.756756,45.35846,48299.57,22136.791,0.12992126,0.0,8.0,11.459031,85.09435,13.53,0.0,4064732,No holiday,0.0,15.522309,14.759997999999996,0,1,0
2024-04-18,63.0,46.785507,40.121086,48451.88,7200.0,0.23228344,0.0,12.0,15.514526,55.944195,7.67,0.0,4008299,No holiday,0.0,4.6624260000000035,6.75,0,1,0
2024-04-19,3.0,47.23175,42.13251,48602.832,37665.055,0.0,0.0,0.0,12.66229,128.08658,20.23,0.0,3741690,No holiday,0.0,16.944344,16.470002,1,0,0
2024-04-20,53.0,54.675503,49.163494,48752.305,32642.77,0.090551175,0.0,6.0,17.897398,279.85123,19.52,1.0,2550561,No holiday,0.0,28.115925000000004,23.490000000000002,0,1,0
2024-04-21,3.0,45.221756,37.326588,48900.16,25030.37,0.0,0.0,0.0,14.318547,296.24033,15.82,1.0,1932355,No holiday,0.0,14.328132999999998,17.910002,1,0,0
2024-04-22,3.0,47.183,40.85518,49046.676,45205.793,0.0,0.0,0.0,10.559019,304.51382,26.29,0.0,3253658,Spring Recess,1.0,24.620651,23.22,1,0,0
2024-04-23,3.0,48.581745,41.62172,49192.863,45296.6,0.0,0.0,0.0,17.281458,177.78946,26.48,0.0,3559915,No holiday,0.0,24.035377000000004,22.769999999999996,1,0,0
2024-04-24,61.0,55.939243,50.1038,49338.688,36629.055,0.062992126,0.0,1.0,19.87282,285.70575,21.48,0.0,3648464,No holiday,0.0,25.475274,23.04,0,1,0
2024-04-25,3.0,45.083004,37.913494,49484.03,45565.64,0.0,0.0,0.0,13.675007,57.23614,24.24,0.0,3764081,No holiday,0.0,21.361610000000002,16.379998,1,0,0
2024-04-26,2.0,45.986755,40.52899,49628.793,45750.57,0.0,0.0,0.0,11.925539,157.46056,24.34,0.0,3467363,No holiday,0.0,27.932215999999997,23.130000000000003,1,0,0
2024-04-27,51.0,48.161755,41.745907,49772.848,35787.812,0.0118110245,0.0,1.0,16.841505,175.95349,21.53,1.0,2519797,No holiday,0.0,20.394250999999997,20.61,0,1,0
2024-04-28,51.0,59.801746,58.927746,49916.086,43651.547,0.023622047,0.0,2.0,10.135856,192.66235,24.5,1.0,2097936,No holiday,0.0,31.353563,24.659989999999993,0,1,0
2024-04-29,61.0,66.95676,68.691216,50058.383,45486.754,0.13385826,0.0,4.0,9.621701,101.702866,23.17,0.0,3362819,No holiday,0.0,36.75376500000001,27.539995000000005,0,1,0
2024-04-30,55.0,59.280487,57.67122,50199.625,31034.201,0.08661418,0.0,2.0,9.059159,78.896965,19.01,0.0,3679831,Spring Recess,1.0,26.80418999999999,21.060000000000002,0,1,0
2024-05-01,53.0,59.265503,57.929245,50339.68,45012.535,0.05905512,0.0,4.0,12.32179,146.14491,21.93,0.0,4074399,No holiday,0.0,29.499346999999993,25.829995000000004,0,1,0
2024-05-02,3.0,65.0855,63.265625,50478.418,37375.87,0.0,0.0,0.0,14.085998,267.589,23.0,0.0,4103142,No holiday,0.0,37.630507,31.589989999999993,1,0,0
2024-05-03,3.0,55.55676,51.524765,50615.723,42480.875,0.0,0.0,0.0,11.948595,104.85312,21.27,0.0,3819039,No holiday,0.0,14.062171999999997,13.499994999999998,1,0,0
2024-05-04,3.0,52.365498,48.08511,50751.45,26065.072,0.0,0.0,0.0,13.17553,121.60746,16.15,1.0,2577549,No holiday,0.0,14.757216,15.659996999999997,1,0,0
2024-05-05,61.0,50.850494,46.101746,50885.465,0.0,0.35039368,0.0,16.0,14.711571,126.22712,4.98,1.0,1904644,No holiday,0.0,11.592787000000001,5.220002000000001,0,1,0
2024-05-06,51.0,62.089252,63.141327,51017.64,9731.029,0.01968504,0.0,4.0,7.214108,236.21277,12.52,0.0,3691620,No holiday,0.0,21.432139999999997,19.259998000000003,0,1,0
2024-05-07,3.0,66.173,64.60093,51147.832,47747.35,0.0,0.0,0.0,9.461742,323.57376,27.8,0.0,4141310,No holiday,0.0,28.663830000000004,25.019996000000006,1,0,0
2024-05-08,3.0,72.968,71.542,51275.883,40927.023,0.0,0.0,0.0,16.514454,248.256,23.34,0.0,4131173,No holiday,0.0,24.079863000000003,26.820000000000007,1,0,0
2024-05-09,3.0,62.858,59.7848,51401.656,21513.582,0.0,0.0,0.0,10.304778,6.9892826,16.49,0.0,4129808,No holiday,0.0,12.959914000000005,12.059995,1,0,0
2024-05-10,63.0,50.2955,45.469162,51525.008,145.18341,0.50787395,0.0,18.0,12.219836,79.14993,5.77,0.0,3716163,No holiday,0.0,6.385875999999996,5.669998,0,1,0
2024-05-11,3.0,52.103012,47.39302,51645.78,42927.215,0.0,0.0,0.0,12.32179,139.36444,23.35,1.0,2662619,No holiday,0.0,17.815643,18.089996999999997,1,0,0
2024-05-12,61.0,50.445496,46.599415,51764.184,19851.443,0.29921257,0.0,13.0,9.1717,178.31535,11.92,1.0,1873801,No holiday,0.0,8.990444000000004,9.630000000000003,0,1,0
2024-05-13,3.0,55.129246,51.52148,51881.117,46235.875,0.0,0.0,0.0,14.663872,211.3148,19.5,0.0,3741960,No holiday,0.0,26.216732,25.470000000000006,1,0,0
2024-05-14,61.0,61.099247,59.619537,51996.53,30579.238,0.12992126,0.0,7.0,13.228598,179.19206,17.66,0.0,4158472,No holiday,0.0,25.541842000000003,23.579997999999996,0,1,0
2024-05-15,55.0,59.888,57.763096,52110.33,14392.075,0.2677165,0.0,23.0,16.131237,68.849014,11.98,0.0,4156397,No holiday,0.0,8.331780000000002,11.249994999999998,0,1,0
2024-05-16,53.0,61.238003,57.43103,52222.38,1701.1471,0.18503934,0.0,21.0,19.508127,18.001514,8.2,0.0,4147230,No holiday,0.0,9.959919,8.459999999999994,0,1,0
2024-05-17,3.0,62.959244,61.499878,52332.58,24763.783,0.0,0.0,0.0,11.358147,45.94386,16.97,0.0,3856132,No holiday,0.0,19.765622999999998,18.990000000000002,1,0,0
2024-05-18,51.0,61.530506,61.00264,52440.805,20919.318,0.08661417,0.0,8.0,9.753423,73.71706,15.93,1.0,2705156,No holiday,0.0,18.17349,17.279987999999996,0,1,0
2024-05-19,51.0,61.582996,60.15213,52546.945,34374.168,0.007874016,0.0,2.0,12.211643,52.013695,16.89,1.0,2137154,No holiday,0.0,19.50830599999999,19.620000000000005,0,1,0
2024-05-20,3.0,61.136753,61.1321,52650.875,49144.2,0.0,0.0,0.0,11.805342,145.93678,25.8,0.0,3722395,No holiday,0.0,29.227110000000003,23.579997999999996,1,0,0
2024-05-21,3.0,66.52175,68.27134,52752.477,49237.816,0.0,0.0,0.0,10.551908,179.50694,27.69,0.0,4072274,No holiday,0.0,33.456849999999996,26.550000000000004,1,0,0
2024-05-22,3.0,71.32175,72.39751,52851.625,48977.953,0.0,0.0,0.0,14.165704,196.5773,27.75,0.0,4146930,No holiday,0.0,27.178525999999998,23.040000000000006,1,0,0
2024-05-23,61.0,72.32299,75.008804,52948.2,28084.402,0.11811024,0.0,4.0,9.976619,230.96712,15.35,0.0,3905737,No holiday,0.0,14.982874999999993,14.75999499999999,0,1,0
2024-05-24,3.0,72.09425,72.06122,53042.062,49504.05,0.0,0.0,0.0,9.621701,290.3157,28.83,0.0,3622046,No holiday,0.0,21.932250999999994,24.39,1,0,0
2024-05-25,51.0,66.848,66.2313,53133.1,49587.562,0.003937008,0.0,1.0,10.894902,125.44993,27.85,1.0,2362278,No holiday,0.0,25.87460399999999,21.689995000000003,0,1,0
2024-05-26,51.0,67.703,70.33853,53221.184,47017.355,0.003937008,0.0,1.0,9.933892,137.97885,23.7,1.0,2033339,No holiday,0.0,21.760760999999995,18.629998000000008,0,1,0
2024-05-27,65.0,66.21049,67.407425,53306.164,11894.893,1.3622048,0.0,16.0,16.482607,148.36026,11.03,0.0,1692173,Memorial Day,1.0,9.265251000000006,9.719999999999992,0,1,0
2024-05-28,3.0,71.10049,70.73777,53387.938,49735.344,0.0,0.0,0.0,16.591545,267.99875,28.43,0.0,3866871,No holiday,0.0,17.64454,18.36000200000001,1,0,0
2024-05-29,63.0,65.83925,66.29883,53466.35,46800.0,0.54330707,0.0,8.0,10.924716,296.24127,26.45,0.0,4048378,No holiday,0.0,22.34179499999999,19.979999999999997,0,1,0
2024-05-30,53.0,63.184254,60.433727,53541.285,49819.773,0.031496063,0.0,2.0,13.459232,337.98325,23.81,0.0,4021835,No holiday,0.0,13.064250999999999,13.949999999999996,0,1,0
2024-05-31,3.0,65.09675,60.03899,53612.61,48867.652,0.0,0.0,0.0,12.672167,336.78485,25.8,0.0,3727428,No holiday,0.0,21.738330000000005,21.239998000000007,1,0,0
2024-06-01,3.0,69.12801,66.12752,53680.406,49898.863,0.0,0.0,0.0,9.93641,308.39957,29.62,1.0,2462773,No holiday,0.0,30.877770000000005,27.000001999999995,1,0,0
2024-06-02,3.0,69.75799,68.70367,53745.242,40046.105,0.0,0.0,0.0,13.205881,209.94258,24.21,1.0,1995053,No holiday,0.0,27.132537999999997,23.49000000000001,1,0,0
2024-06-03,51.0,74.08925,76.240944,53807.094,48169.684,0.007874016,0.0,2.0,9.461742,182.16928,26.8,0.0,3652194,No holiday,0.0,25.510360000000006,22.500003999999997,0,1,0
2024-06-04,3.0,68.77174,70.57174,53865.9,50011.746,0.0,0.0,0.0,11.417469,139.85071,28.02,0.0,4023176,No holiday,0.0,18.805824,17.36999999999999,1,0,0
2024-06-05,63.0,68.445496,70.95066,53921.598,28313.477,0.26771653,0.0,6.0,14.643382,170.00682,17.98,0.0,4094840,No holiday,0.0,24.030110000000008,20.790000000000006,0,1,0
2024-06-06,65.0,73.37676,77.4584,53974.133,34175.41,1.5944881,0.0,15.0,20.356699,224.34155,17.68,0.0,3815747,No holiday,0.0,21.890695000000008,15.030000000000001,0,1,0
2024-06-07,51.0,72.78051,72.42414,54023.453,40400.19,0.0118110245,0.0,1.0,14.5405,276.45514,20.58,0.0,3791075,Clerical Day,1.0,19.850885000000005,20.430000000000007,0,1,0
2024-06-08,3.0,68.37425,64.73896,54069.492,48933.895,0.0,0.0,0.0,16.331633,278.43307,22.34,1.0,2687830,No holiday,0.0,15.965973999999996,17.729989999999994,1,0,0
2024-06-09,51.0,68.20925,65.76551,54112.2,39649.69,0.003937008,0.0,1.0,16.8073,281.40866,20.3,1.0,2108737,No holiday,0.0,16.561836,19.53,0,1,0
2024-06-10,3.0,66.649254,63.325565,54151.516,42218.6,0.0,0.0,0.0,10.970427,299.65076,19.86,0.0,3149557,No holiday,0.0,16.490820000000006,17.639999999999993,1,0,0
2024-06-11,51.0,65.69675,65.02409,54187.39,43545.895,0.04330709,0.0,5.0,7.063396,312.59402,20.64,0.0,3994118,No holiday,0.0,17.28556499999999,17.010000000000005,0,1,0
2024-06-12,3.0,67.350494,66.81083,54219.777,46679.17,0.0,0.0,0.0,11.180524,274.1099,20.43,0.0,3931300,No holiday,0.0,19.786410000000004,20.339995000000002,1,0,0
2024-06-13,3.0,71.23175,70.42157,54248.613,50292.867,0.0,0.0,0.0,19.391062,186.48149,27.36,0.0,3977192,No holiday,0.0,29.554085000000008,27.18,1,0,0
2024-06-14,65.0,73.155495,76.69635,54273.855,34461.07,0.74409443,0.0,7.0,9.629499,198.35112,20.0,0.0,3555058,No holiday,0.0,25.618475000000004,18.89999499999999,0,1,0
2024-06-15,3.0,70.7705,69.25728,54295.45,50339.316,0.0,0.0,0.0,14.014765,340.11597,28.11,1.0,2446756,No holiday,0.0,18.504335999999995,18.54,1,0,0
2024-06-16,3.0,66.053,64.32807,54313.36,50359.855,0.0,0.0,0.0,11.548208,100.52068,29.21,1.0,1911278,No holiday,0.0,22.569903999999994,17.189989999999995,1,0,0
2024-06-17,3.0,73.054245,74.11075,54327.53,50378.496,0.0,0.0,0.0,16.0379,179.5738,25.94,0.0,3363247,Eid al-Adha,1.0,25.73328,24.209997,1,0,0
2024-06-18,3.0,76.778,79.031,54337.918,50395.164,0.0,0.0,0.0,15.139054,184.68474,27.76,0.0,3960731,No holiday,0.0,21.597340000000003,17.01001000000001,1,0,0
2024-06-19,3.0,76.5155,78.26264,54344.484,50400.0,0.0,0.0,0.0,15.562833,182.96814,25.71,0.0,3078451,Juneteenth,1.0,24.73155,20.33999999999999,1,0,0
2024-06-20,3.0,79.26425,81.772316,54347.19,50400.0,0.0,0.0,0.0,13.228598,198.53474,27.6,0.0,3898859,No holiday,0.0,26.911624000000003,24.38999899999999,1,0,0
2024-06-21,3.0,81.75425,85.06843,54345.99,48514.566,0.0,0.0,0.0,13.158429,195.88388,24.6,0.0,3536802,No holiday,0.0,28.629993999999996,23.129999999999995,1,0,0
2024-06-22,61.0,80.37049,86.619484,54340.85,46800.0,0.19685039,0.0,5.0,10.399043,185.09894,21.46,1.0,2400209,No holiday,0.0,26.557969999999997,22.229994999999988,0,1,0
2024-06-23,51.0,84.649254,86.71168,54331.83,34538.848,0.003937008,0.0,1.0,16.621677,217.17815,21.23,1.0,1924464,No holiday,0.0,21.13966599999999,24.569999999999993,0,1,0
2024-06-24,3.0,76.732994,72.93541,54318.973,50097.418,0.0,0.0,0.0,24.211327,300.65408,24.25,0.0,3507344,No holiday,0.0,15.997969999999995,9.36,1,0,0
2024-06-25,3.0,79.39549,76.76975,54302.33,50400.0,0.0,0.0,0.0,14.711571,275.33572,29.05,0.0,3873045,No holiday,0.0,29.840850000000003,24.659989999999993,1,0,0
2024-06-26,51.0,82.69175,84.0487,54281.953,46827.207,0.003937008,0.0,1.0,17.373873,229.21426,25.35,0.0,3943243,No holiday,0.0,28.53783,22.77000000000001,0,1,0
2024-06-27,63.0,76.69175,77.41662,54257.902,45678.5,0.41732284,0.0,5.0,11.908742,315.5255,25.62,0.0,3818183,No holiday,0.0,21.142294,17.91000000000001,0,1,0
2024-06-28,3.0,67.913,65.35468,54230.23,50400.0,0.0,0.0,0.0,13.423864,106.4361,29.55,0.0,3560550,No holiday,0.0,22.378960000000006,17.999999999999993,1,0,0
2024-06-29,53.0,73.594246,74.22948,54198.992,34583.234,0.07086614,0.0,7.0,21.160648,167.28343,18.61,1.0,2469925,No holiday,0.0,14.322395,16.29000299999999,0,1,0
2024-06-30,65.0,78.638,83.53952,54164.254,30544.59,0.8149606,0.0,10.0,14.89244,238.63475,17.08,1.0,2018216,No holiday,0.0,31.173480000000012,24.660004999999998,0,1,0
2024-07-01,51.0,71.108,68.081535,54126.07,50400.0,0.003937008,0.0,1.0,15.344255,350.8051,25.98,0.0,3314108,No holiday,0.0,17.70311000000001,18.72000299999999,0,1,0
2024-07-02,3.0,72.570496,72.06032,54084.504,47550.188,0.0,0.0,0.0,9.621701,37.42713,28.72,0.0,3586293,No holiday,0.0,28.672936,22.140000000000008,1,0,0
2024-07-03,3.0,72.64549,71.07743,54039.62,50377.695,0.0,0.0,0.0,17.363789,181.92233,28.42,0.0,3453451,No holiday,0.0,19.070904000000006,19.620000000000005,1,0,0
2024-07-04,55.0,76.50425,79.70123,53991.48,48241.1,0.08661417,0.0,5.0,12.23825,179.23273,23.24,0.0,2018225,Independence Day,1.0,26.434483999999998,19.889989999999997,0,1,0
2024-07-05,53.0,80.1605,87.04007,53940.152,43132.17,0.051181104,0.0,4.0,11.291864,168.57536,20.17,0.0,2735554,No holiday,0.0,20.450810000000004,18.269994999999994,0,1,0
2024-07-06,61.0,82.2305,90.029076,53885.695,46796.3,0.12598425,0.0,4.0,10.31206,179.80206,22.86,1.0,2116673,No holiday,0.0,24.394410000000008,18.450000000000003,0,1,0
2024-07-07,55.0,81.5855,87.915184,53828.18,49915.406,0.062992126,0.0,4.0,9.875792,45.48133,22.18,1.0,1820721,No holiday,0.0,19.620350000000002,15.930000000000007,0,1,0
2024-07-08,3.0,80.24301,87.305885,53767.67,48796.46,0.0,0.0,0.0,9.517114,137.42314,24.31,0.0,3267889,No holiday,0.0,17.866950000000003,17.459994999999992,1,0,0
2024-07-09,51.0,80.423,87.73981,53704.23,42619.348,0.007874016,0.0,2.0,15.4628315,163.99947,22.48,0.0,3646292,No holiday,0.0,16.668535000000006,15.480000000000004,0,1,0
2024-07-10,51.0,82.046745,86.98334,53637.934,50045.85,0.011811024,0.0,3.0,21.43088,176.18295,23.95,0.0,3733496,No holiday,0.0,15.26934,13.230005000000006,0,1,0
2024-07-11,63.0,81.89675,84.99431,53568.6,49103.484,0.22047246,0.0,4.0,17.503006,215.00766,26.39,0.0,3728652,No holiday,0.0,15.415580000000006,20.07000500000001,0,1,0
2024-07-12,61.0,77.06675,82.325325,53495.652,33694.402,0.24015747,0.0,13.0,12.384578,202.97057,16.68,0.0,3298862,No holiday,0.0,14.102874,13.769999999999996,0,1,0
2024-07-13,65.0,77.42301,84.45589,53419.184,35833.805,1.0787401,0.0,11.0,10.599226,219.31906,19.95,1.0,2219784,No holiday,0.0,21.87966,16.47,0,1,0
